x,y
1.0,1.0
0.9971446246807238,1.0078193894518241
0.9942924925336,1.015598410007896
0.9914439378292355,1.0233370694636612
0.9885993515543178,1.031035381243103
0.9857591304440703,1.0386933623205352
0.9829235906126323,1.0463110422118493
0.9800930668650361,1.0538884534436772
0.9772678904816712,1.0614256346371715
0.9744483808724315,1.0689226316487943
0.9716348517117798,1.076379494375987
0.9688276068333955,1.0837962795749048
0.9660269431440534,1.09117304875436
0.9632331478564558,1.098509869986111
0.9604465017601848,1.1058068158741274
0.9576672752779961,1.1130639661848925
0.9548957349470208,1.1202814026731478
0.9521321376753401,1.1274592136482455
0.9493767298322007,1.1345974946974784
0.9466297516398341,1.1416963451965751
0.9438914408805781,1.1487558653650345
0.9411620248790992,1.1557761626348597
0.9384417235035625,1.1627573492430405
0.9357307507650235,1.1696995405960517
0.9330293134819041,1.1766028566562354
0.9303376111233249,1.1834674221044337
0.9276558366893753,1.1902933654319112
0.9249841780869977,1.1970808175252374
0.9223228151862526,1.2038299146939624
0.9196719217909085,1.210540796656576
0.9170316675692634,1.2172136047090525
0.9144022150168709,1.223848484646789
0.911783719870837,1.2304455863577766
0.9091763318229812,1.2370050631275389
0.9065801946587395,1.243527071497898
0.9039954463960664,1.2500117711257415
0.9014222194243372,1.2564593246417886
0.898860640993859,1.262869897261878
0.8963108349332984,1.269243655531523
0.8937729190930216,1.275580769087356
0.8912470062762144,1.2818814099567046
0.8887332046194265,1.2881457522457935
0.8862316177502276,1.294373971985273
0.8837423449448639,1.3005662469757486
0.8812654812859141,1.30672275663331
0.8788011162111009,1.312843683742221
0.87634933111041,1.3189292173357674
0.8739102059296052,1.3249795449007191
0.8714838166333216,1.3309948554170563
0.869070235111748,1.3369753395010073
0.866669529291964,1.3429211893054855
0.8642817632492777,1.3488325984205267
0.8619069973185634,1.3547097617737243
0.859545287513937,1.3605528764235366
0.8571966855594777,1.3663621415637923
0.8548612403269854,1.3721377567118413
0.8525389972321333,1.3778799225322274
0.8502299983272377,1.3835888407610948
0.8479342824003175,1.389264714122474
0.8456518850741558,1.394907746244566
0.8433828389004769,1.4005181415824313
0.8411271726742763,1.4060961063637103
0.8388849120968522,1.4116418477650718
0.8366560803875146,1.4171555731559917
0.834440697962441,1.4226374905662744
0.832238782524095,1.4280878086149862
0.8300503491506441,1.4335067364393894
0.827875410385378,1.438894483623877
0.8257139759415707,1.4442512605769238
0.8235660533587686,1.4495772777996012
0.8214316465206709,1.454872747645395
0.8193107579668515,1.4601378816600976
0.8172033879846708,1.4653728916728612
0.8151095346950401,1.4705779897293907
0.8130291941368679,1.475753388026668
0.8109623603501919,1.480899298849211
0.8089090252899193,1.4860159346830561
0.8068691778345267,1.4911035092786473
0.8048428056213266,1.4961622357507982
0.8028298946801499,1.5011923269867207
0.8008304292951037,1.506193995815117
0.798844392066341,1.5111674549657523
0.7968717639699644,1.516112917031139
0.7949125244160677,1.5210305944303248
0.792966651304911,1.525920699374793
0.7910341210812312,1.5307834438364685
0.7891149087866898,1.535619039517834
0.787208987827205,1.5404276980750033
0.7853163294197274,1.5452096316251465
0.7834369040597885,1.5499650514647312
0.7815706809902209,1.5546941685584281
0.7797176281694281,1.5593971935860582
0.7778777123018532,1.5640743369349142
0.7760508988661459,1.5687258086945768
0.7742371521410298,1.573351818654226
0.7724364352288693,1.5779525763024438
0.7706487100769354,1.5825282908295148
0.7688739374963718,1.5870791711322192
0.7671120782155884,1.591605424528853
0.765363093165921,1.5961072564308447
0.7636269410984293,1.6005848733406978
0.7619035798835859,1.6050384812588872
0.7601929665630507,1.609468285645891
0.7584950573776521,1.6138744914135086
0.756809807793983,1.6182573029175298
0.7551371725296085,1.622616923951762
0.7534771055768894,1.626953557743411
0.7518295602254181,1.6312674069498163
0.7501944890855345,1.635558673653672
0.7485718448194519,1.639827558534409
0.7469615796376256,1.6440742614764392
0.7453636447875346,1.6482989821859704
0.7437779910079602,1.652501919683834
0.7422045685529897,1.6566832722988423
0.7406433272150437,1.6608432376620268
0.7390942163469266,1.6649820127017545
0.7375571848828992,1.6690997936397205
0.7360321813587741,1.673196775987824
0.7345191539310348,1.677273154545917
0.7330180504131172,1.681329123378919
0.7315288186621958,1.6853648753778507
0.7300514061386091,1.6893806028020688
0.7285857599129343,1.693376497290179
0.7271318268032524,1.697352749716235
0.7256895533927757,1.7013095501875732
0.7242588860466785,1.7052470880433166
0.7228397709281287,1.7091655518535431
0.7214321540135231,1.7130651294191206
0.7200359811069242,1.716946007772206
0.7186511978536995,1.7208083731774124
0.7172777498044199,1.724652411079092
0.7159155827378387,1.7284783057716422
0.7145646421562443,1.732286240953831
0.7132248734306132,1.7360763995887132
0.7118962218712217,1.7398489638429953
0.7105786327404352,1.743604115087991
0.7092720512648613,1.7473420339010708
0.7079764226468647,1.751062900067604
0.7066916920754444,1.7547668925833977
0.7054178047364742,1.7584541896576296
0.7041547058223053,1.7621249687162748
0.702902340624209,1.7657794063318133
0.7016606547088509,1.7694176780781594
0.7004295935201156,1.773039958896399
0.6992091025530407,1.7766464229518335
0.6979991273807792,1.7802372436216125
0.6967996136634734,1.783812593498375
0.6956105071566172,1.7873726443942761
0.694431753718904,1.790917567345395
0.6932632993195648,1.7944475326165268
0.6921050900451916,1.7979627097063593
0.6909570721060496,1.8014632673530317
0.6898191919998253,1.804949373397227
0.6886913965374374,1.8084211947699376
0.6875736324950666,1.8118788978181959
0.6864658468153362,1.815322648134075
0.6853679866162442,1.8187526105574765
0.68427999919669,1.8221689491819202
0.6832018320415709,1.8255718273606418
0.6821334328264465,1.828961407713002
0.6810747494217733,1.8323378521312033
0.6800257298967093,1.8357013217873162
0.6789863225224865,1.8390519771406164
0.6779564757753535,1.8423899779452313
0.6769361384334035,1.845715483176734
0.6759252599220702,1.8490286507441698
0.6749237896247882,1.8523296380946983
0.6739316771232091,1.8556186020163103
0.6729488722529021,1.8588956985996554
0.6719753251071036,1.8621610832446167
0.6710109860401596,1.8654149106670925
0.6700558056706593,1.868657334905981
0.669109734884261,1.8718885093303674
0.6681727248362095,1.875108586646917
0.6672447269535455,1.8783177189074696
0.6663256929370069,1.8815160575168401
0.6654155747741153,1.8847037532323874
0.6645143250068968,1.8878809559767105
0.6636218963981486,1.8910478150916703
0.6627382419185001,1.8942044793569888
0.6618633148426163,1.8973510969287375
0.6609970687514051,1.90048781534678
0.6601394575339947,1.9036147815423563
0.6592904353894823,1.906732141845818
0.658449956828452,1.9098400419945072
0.6576179766742647,1.9129386271407793
0.656794450064118,1.916028041860177
0.6559793324498763,1.9191084301597452
0.655172579598672,1.9221799354864955
0.6543741477462897,1.9252427006260922
0.6535839935617151,1.928296867737177
0.6528020738943616,1.9313425785417975
0.6520283459299442,1.9343799742222474
0.6512627671924218,1.9374091954284727
0.6505052955451419,1.9404303822860314
0.6497558891918246,1.9434436744041497
0.6490145066773848,1.9464492108838751
0.6482811068885952,1.9494471303263268
0.6475556490545865,1.9524375708410422
0.6468380927471872,1.9554206700544199
0.646128397881103,1.9583965651182622
0.645426524762453,1.9613653926893875
0.6447324342127654,1.9643272888641115
0.6440460872853342,1.9672823893565603
0.6433674453751936,1.9702308294415387
0.6426964702356063,1.9731727439533173
0.6420331239786804,1.9761082672939134
0.6413773690758761,1.9790375334414403
0.6407291683584004,1.981960675958523
0.6400884850174943,1.9848778280007784
0.6394552826046063,1.9877891223253648
0.6388295250314577,1.990694691299596
0.638211176569997,1.9935946669096234
0.6376002018610255,1.9964891807650513
0.6369965660438462,1.9993783640466205
0.6364002345757753,2.00226234759984
0.6358111732461247,2.0051412619371267
0.6352293482149085,2.008015237228324
0.634654726013179,2.0108844033092934
0.6340872735432882,2.013748889690551
0.6335269580790791,2.0166088255659584
0.6329737472660034,2.019464339821455
0.6324276091211667,2.022315561043845
0.6318885120333019,2.0251626175296304
0.6313564247626701,2.0280056372938944
0.6308313164408889,2.0308447480792298
0.6303131566468773,2.033680077338958
0.629801915365501,2.036511752260033
0.6292975628996655,2.039339899801713
0.6288000699316323,2.0421646466837964
0.6283094075232919,2.0449861193955217
0.6278255471163935,2.04780444420451
0.6273484605327316,2.0506197471657437
0.6268781199742915,2.0534321541305847
0.62641449802335,2.0562417907558292
0.625957567642535,2.059048782512804
0.625507302174842,2.061853254696501
0.6250636753436076,2.0646553324347474
0.624626661288693,2.067455140694433
0.6241962346239935,2.070252804286011
0.6237723702662438,2.0730484478868787
0.6233550435111972,2.075842196044409
0.6229442300407048,2.078634173184716
0.6225399059228776,2.0814245036220216
0.6221420476122194,2.0842133115680617
0.6217506319497308,2.0870007211415267
0.6213656361629828,2.089786856377545
0.620987037866161,2.0925718412371976
0.6206148150600814,2.095355799617076
0.6202489461321748,2.0981388553588745
0.6198894098564437,2.100921132259019
0.619536185393388,2.103702754078338
0.6191892522899022,2.106483844551767
0.6188485905004131,2.1092645273993553
0.6185141805877981,2.1120449263480037
0.618186003396783,2.1148251651218755
0.6178640401175782,2.1176053674560484
0.6175482723384726,2.120385657109551
0.6172386820464247,2.1231661578753447
0.6169352516276502,2.1259469935903472
0.6166379638682068,2.1287282881454908
0.6163468019545748,2.131510165495825
0.6160617494742342,2.134292749670656
0.6157827904162386,2.137076164783723
0.615509909171786,2.1398605350434172
0.6152430905347849,2.1426459847630386
0.6149823197024178,2.14543263837109
0.6147275822757017,2.1482206204216157
0.6144788642605438,2.1510100556048894
0.6142361521876792,2.1538010688341767
0.6139994330059478,2.1565937851875843
0.6137686940017574,2.159388329866704
0.6135439228764478,2.1621848282562692
0.6133251077474133,2.1649834059350934
0.6131122371492375,2.167784188687068
0.6129053000348429,2.1705873025121996
0.6127042857766546,2.173392873637706
0.6125091841677778,2.1762010285291606
0.6123199854231899,2.179011893901682
0.6121366801809455,2.1818255967311826
0.6119592595033971,2.1846422642656593
0.6117877148784285,2.187462024036541
0.6116220382207028,2.190285003870081
0.6114622218729242,2.1931113318988054
0.6113082586643122,2.1959411366305077
0.6111601419588026,2.198774547006956
0.6110178654547758,2.201611692212844
0.6108814232866265,2.20445270178822
0.6107508100316138,2.2072977056457304
0.6106260207117706,2.210146834082936
0.6105070507958457,2.213000217794691
0.6103938962012745,2.2158579878855935
0.6102865532961821,2.2187202758824998
0.6101850189014166,2.2215872137471075
0.6100892902926124,2.2244589338886054
0.6099993652022855,2.22733556917639
0.6099152418219581,2.2302172529528494
0.6098369188043155,2.233104119046214
0.6097643952653917,2.235996301783475
0.6096976708059353,2.2388939360322144
0.6096367456307397,2.24179715739004
0.6095816203385478,2.244706101877768
0.6095322959830961,2.2476209060410883
0.609488774100697,2.250541707001848
0.6094510567131485,2.253468642472182
0.6094191463306903,2.256401850768736
0.6093930459550064,2.2593414708269792
0.609372759082275,2.2622876422156115
0.609358289706264,2.2652405051510582
0.609349642321475,2.2682002005120574
0.6093468219263326,2.27116686985434
0.6093498340264204,2.274140655425399
0.6093586846377652,2.2771217001793507
0.6093733802901663,2.2801101477918873
0.6093939280327122,2.283106142679267
0.6094203355651121,2.2861098302493885
0.6094526110986026,2.2891213566540425
0.609490763316303,2.2921408687246174
0.6095348014407038,2.29516851410542
0.60958473523785,2.298204441270235
0.609640575021589,2.3012487995390036
0.6097023316578833,2.304301739094628
0.6097700165691856,2.307363410999898
0.6098436417388791,2.3104339672145433
0.6099232197157808,2.3135135606124013
0.6100087636187103,2.3166023449987176
0.6101002871411209,2.3197004751275636
0.6101978045557954,2.3228081067193767
0.6103013307196067,2.3259253964786275
0.6104108810783403,2.3290525021116077
0.6105264717600466,2.3321895825091516
0.6106481196001436,2.335336797802218
0.6107758419188696,2.338494308956077
0.6109096566523279,2.3416622780232768
0.6110495823611797,2.344840868168655
0.6111956382365673,2.3480302436892
0.611347844106123,2.351230570034073
